,Year_ID_Location,Year_ID,ID,Year_Location,Year,Location,Island,in_out,Least_age,Least_hatchyear,filled,obs,capt,gene_new,Sex,Own_survival,N_Recruits,r2s,parent_in_pedigree,present_in_pedigree,ever_a_parent,ringed_ad_recorded,estimated_pop_size,observed_breeding_popsize,ringnr,flok,flokyear,Island_ID,Year2,IslandYear_ID,ob,ringnr_year,Experienced_breeder,sex,IslandFitness,IslandYearFitness,IslandYearSigma_w,RelPop,logPop,VarIslandYearFitness,w,IDYear
6915,2011_8M31995_myken,2011_8M31995,2661,2011_myken,14,Myken,22,1,1,2010,no,NA,capt,NA,f,1,0,2,no,yes,never,22,27,24,8M31995,22,222 011,2,14,35,6874,8M31995 2011,0,1,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1,4373
6918,2011_8M31997_myken,2011_8M31997,2662,2011_myken,14,Myken,22,1,1,2010,no,obs,NA,NA,m,1,1,3,yes,yes,yes,22,27,24,8M31997,22,222 011,2,14,35,6877,8M31997 2011,0,0,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1.5,4376
7115,2011_8M71511_myken,2011_8M71511,2761,2011_myken,14,Myken,22,1,1,2010,no,obs,capt,NA,m,1,1,3,yes,yes,yes,22,27,24,8M71511,22,222 011,2,14,35,7072,8M71511 2011,0,0,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1.5,4599
7117,2011_8M71512_myken,2011_8M71512,2762,2011_myken,14,Myken,22,1,1,2010,no,obs,capt,NA,m,0,0,0,no,yes,never,22,27,24,8M71512,22,222 011,2,14,35,7074,8M71512 2011,0,0,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,0,4601
7118,2011_8M71513_myken,2011_8M71513,2763,2011_myken,14,Myken,22,1,1,2010,no,obs,capt,NA,m,1,0,2,yes,yes,yes,22,27,24,8M71513,22,222 011,2,14,35,7075,8M71513 2011,0,0,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1,4602
7120,2011_8M71514_myken,2011_8M71514,2764,2011_myken,14,Myken,22,1,1,2010,no,obs,capt,NA,m,1,1,3,yes,yes,yes,22,27,24,8M71514,22,222 011,2,14,35,7077,8M71514 2011,0,0,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1.5,4604
7124,2011_8M71521_myken,2011_8M71521,2767,2011_myken,14,Myken,22,1,1,2010,no,obs,capt,NA,f,1,1,3,yes,yes,yes,22,27,24,8M71521,22,222 011,2,14,35,7081,8M71521 2011,0,1,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1.5,4608
7559,2011_8M72745_myken,2011_8M72745,2943,2011_myken,14,Myken,22,1,1,2010,no,obs,capt,NA,f,0,2,2,yes,yes,yes,22,27,24,8M72745,22,222 011,2,14,35,7497,8M72745 2011,0,1,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1,4964
7560,2011_8M72749_myken,2011_8M72749,2944,2011_myken,14,Myken,22,1,1,2010,no,obs,capt,NA,f,0,0,0,no,yes,never,22,27,24,8M72749,22,222 011,2,14,35,7498,8M72749 2011,0,1,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,0,4965
7561,2011_8M72752_myken,2011_8M72752,2945,2011_myken,14,Myken,22,1,1,2010,no,obs,capt,NA,m,1,0,2,yes,yes,yes,22,27,24,8M72752,22,222 011,2,14,35,7499,8M72752 2011,0,0,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1,4966
7770,2011_8N05418_myken,2011_8N05418,3032,2011_myken,14,Myken,22,1,1,2010,no,NA,capt,NA,f,1,0,2,no,yes,never,22,27,24,8N05418,22,222 011,2,14,35,7705,8N05418 2011,0,1,0.808707124,1,0.369565217,-0.041224017,-0.96740651,0.036592964,1,5177
6601,2012_8M31389_myken,2012_8M31389,2532,2012_myken,15,Myken,22,1,3,2009,no,obs,NA,NA,f,0,0,0,yes,yes,yes,19,36,22,8M31389,22,222 012,2,15,36,6563,8M31389 2012,1,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,4050
6690,2012_8M31522_myken,2012_8M31522,2564,2012_myken,15,Myken,22,1,3,2009,yes,NA,NA,NA,f,1,0,2,no,yes,yes,19,36,22,8M31522,22,222 012,2,15,36,6652,8M31522 2012,1,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,1,4133
6838,2012_8M31838_myken,2012_8M31838,2626,2012_myken,15,Myken,22,1,2,2010,yes,NA,NA,NA,m,1,0,2,no,yes,yes,19,36,22,8M31838,22,222 012,2,15,36,6800,8M31838 2012,1,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,1,4296
6841,2012_8M31839_myken,2012_8M31839,2627,2012_myken,15,Myken,22,1,2,2010,no,obs,capt,NA,f,0,2,2,yes,yes,yes,19,36,22,8M31839,22,222 012,2,15,36,6803,8M31839 2012,1,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,1,4299
6916,2012_8M31995_myken,2012_8M31995,2661,2012_myken,15,Myken,22,1,2,2010,no,obs,NA,NA,f,1,0,2,no,yes,never,19,36,22,8M31995,22,222 012,2,15,36,6875,8M31995 2012,1,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,1,4374
6919,2012_8M31997_myken,2012_8M31997,2662,2012_myken,15,Myken,22,1,2,2010,no,obs,capt,NA,m,1,0,2,yes,yes,yes,19,36,22,8M31997,22,222 012,2,15,36,6878,8M31997 2012,1,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,1,4377
7116,2012_8M71511_myken,2012_8M71511,2761,2012_myken,15,Myken,22,1,2,2010,gene_new,NA,NA,gene_new,m,0,1,1,yes,yes,yes,19,36,22,8M71511,22,222 012,2,15,36,7073,8M71511 2012,1,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0.5,4600
7119,2012_8M71513_myken,2012_8M71513,2763,2012_myken,15,Myken,22,1,2,2010,gene_new,NA,NA,gene_new,m,0,0,0,yes,yes,yes,19,36,22,8M71513,22,222 012,2,15,36,7076,8M71513 2012,1,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,4603
7121,2012_8M71514_myken,2012_8M71514,2764,2012_myken,15,Myken,22,1,2,2010,no,obs,capt,NA,m,0,2,2,yes,yes,yes,19,36,22,8M71514,22,222 012,2,15,36,7078,8M71514 2012,1,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,1,4605
7122,2012_8M71515_myken,2012_8M71515,2765,2012_myken,15,Myken,22,1,1,2011,no,obs,NA,NA,f,0,0,0,no,yes,never,19,36,22,8M71515,22,222 012,2,15,36,7079,8M71515 2012,0,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,4606
7125,2012_8M71521_myken,2012_8M71521,2767,2012_myken,15,Myken,22,1,2,2010,no,obs,NA,NA,f,0,1,1,yes,yes,yes,19,36,22,8M71521,22,222 012,2,15,36,7082,8M71521 2012,1,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0.5,4609
7140,2012_8M71573_myken,2012_8M71573,2773,2012_myken,15,Myken,22,1,1,2011,no,obs,NA,NA,f,0,0,0,no,yes,never,19,36,22,8M71573,22,222 012,2,15,36,7096,8M71573 2012,0,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,4622
7143,2012_8M71587_myken,2012_8M71587,2775,2012_myken,15,Myken,22,1,1,2011,no,obs,capt,NA,f,1,0,2,yes,yes,yes,19,36,22,8M71587,22,222 012,2,15,36,7099,8M71587 2012,0,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,1,4625
7562,2012_8M72752_myken,2012_8M72752,2945,2012_myken,15,Myken,22,1,2,2010,no,obs,NA,NA,m,0,1,1,yes,yes,yes,19,36,22,8M72752,22,222 012,2,15,36,7500,8M72752 2012,1,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0.5,4967
7746,2012_8N05052_myken,2012_8N05052,3019,2012_myken,15,Myken,22,1,1,2011,no,obs,NA,NA,m,0,0,0,no,yes,never,19,36,22,8N05052,22,222 012,2,15,36,7682,8N05052 2012,0,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,5151
7769,2012_8N05417_myken,2012_8N05417,3031,2012_myken,15,Myken,22,1,1,2011,no,obs,NA,NA,m,0,0,0,no,yes,never,19,36,22,8N05417,22,222 012,2,15,36,7704,8N05417 2012,0,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,5176
7771,2012_8N05418_myken,2012_8N05418,3032,2012_myken,15,Myken,22,1,2,2010,no,obs,NA,NA,f,0,0,0,no,yes,never,19,36,22,8N05418,22,222 012,2,15,36,7706,8N05418 2012,1,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,5178
7772,2012_8N05419_myken,2012_8N05419,3033,2012_myken,15,Myken,22,1,1,2011,no,obs,NA,NA,m,0,0,0,no,yes,never,19,36,22,8N05419,22,222 012,2,15,36,7707,8N05419 2012,0,0,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,5179
8027,2012_8N06114_myken,2012_8N06114,3140,2012_myken,15,Myken,22,1,1,2011,no,obs,capt,NA,f,0,0,0,yes,yes,yes,19,36,22,8N06114,22,222 012,2,15,36,7958,8N06114 2012,0,1,0.808707124,0.409090909,0.205627706,0.113128477,-0.679724438,0.159693119,0,5406
6691,2013_8M31522_myken,2013_8M31522,2564,2013_myken,16,Myken,22,1,4,2009,no,obs,NA,NA,f,0,0,0,no,yes,yes,6,10,7,8M31522,22,222 013,2,16,37,6653,8M31522 2013,1,1,0.808707124,0.571428571,0.369047619,-0.332778729,-1.960658283,0.056301112,0,4134
6839,2013_8M31838_myken,2013_8M31838,2626,2013_myken,16,Myken,22,1,3,2010,no,obs,NA,NA,m,0,2,2,yes,yes,yes,6,10,7,8M31838,22,222 013,2,16,37,6801,8M31838 2013,1,0,0.808707124,0.571428571,0.369047619,-0.332778729,-1.960658283,0.056301112,1,4297
6917,2013_8M31995_myken,2013_8M31995,2661,2013_myken,16,Myken,22,1,3,2010,no,obs,NA,NA,f,0,0,0,no,yes,never,6,10,7,8M31995,22,222 013,2,16,37,6876,8M31995 2013,1,1,0.808707124,0.571428571,0.369047619,-0.332778729,-1.960658283,0.056301112,0,4375
6920,2013_8M31997_myken,2013_8M31997,2662,2013_myken,16,Myken,22,1,3,2010,no,NA,capt,NA,m,1,0,2,yes,yes,yes,6,10,7,8M31997,22,222 013,2,16,37,6879,8M31997 2013,1,0,0.808707124,0.571428571,0.369047619,-0.332778729,-1.960658283,0.056301112,1,4378
7144,2013_8M71587_myken,2013_8M71587,2775,2013_myken,16,Myken,22,1,2,2011,gene_new,NA,NA,gene_new,f,0,0,0,yes,yes,yes,6,10,7,8M71587,22,222 013,2,16,37,7100,8M71587 2013,1,1,0.808707124,0.571428571,0.369047619,-0.332778729,-1.960658283,0.056301112,0,4626
10530,2013_8N73097_myken,2013_8N73097,4229,2013_myken,16,Myken,22,1,1,2012,no,obs,capt,NA,f,1,1,3,yes,yes,yes,6,10,7,8N73097,22,222 013,2,16,37,10416,8N73097 2013,0,1,0.808707124,0.571428571,0.369047619,-0.332778729,-1.960658283,0.056301112,1.5,7612
10677,2013_8N73580_myken,2013_8N73580,4287,2013_myken,16,Myken,22,1,1,2012,no,NA,capt,NA,f,0,1,1,yes,yes,yes,6,10,7,8N73580,22,222 013,2,16,37,10563,8N73580 2013,0,1,0.808707124,0.571428571,0.369047619,-0.332778729,-1.960658283,0.056301112,0.5,7748
6923,2016_8M31997_myken,2016_8M31997,2662,2016_myken,19,Myken,22,1,6,2010,no,obs,NA,NA,m,1,1,3,yes,yes,yes,11,13,11,8M31997,22,222 016,2,19,38,6882,8M31997 2016,1,0,0.808707124,0.863636364,0.454545455,-0.281327898,-1.698294019,0.003017221,1.5,4379
8363,2016_8N13360_myken,2016_8N13360,3272,2016_myken,19,Myken,22,1,2,2014,no,obs,capt,NA,m,0,1,1,yes,yes,yes,11,13,11,8N13360,22,222 016,2,19,38,8282,8N13360 2016,1,0,0.808707124,0.863636364,0.454545455,-0.281327898,-1.698294019,0.003017221,0.5,5702
8385,2016_8N13415_myken,2016_8N13415,3285,2016_myken,19,Myken,22,1,2,2014,no,obs,NA,NA,f,1,1,3,yes,yes,yes,11,13,11,8N13415,22,222 016,2,19,38,8304,8N13415 2016,1,1,0.808707124,0.863636364,0.454545455,-0.281327898,-1.698294019,0.003017221,1.5,5726
9243,2016_8N27813_myken,2016_8N27813,3625,2016_myken,19,Myken,22,1,1,2015,no,obs,capt,NA,m,0,0,0,no,yes,never,11,13,11,8N27813,22,222 016,2,19,38,9149,8N27813 2016,0,0,0.808707124,0.863636364,0.454545455,-0.281327898,-1.698294019,0.003017221,0,6474
9268,2016_8N27854_myken,2016_8N27854,3632,2016_myken,19,Myken,22,1,1,2015,no,obs,capt,NA,f,1,0,2,no,yes,yes,11,13,11,8N27854,22,222 016,2,19,38,9174,8N27854 2016,0,1,0.808707124,0.863636364,0.454545455,-0.281327898,-1.698294019,0.003017221,1,6491
9296,2016_8N27901_myken,2016_8N27901,3645,2016_myken,19,Myken,22,1,1,2015,no,NA,capt,NA,m,0,0,0,no,no,never,11,13,11,8N27901,22,222 016,2,19,38,9202,8N27901 2016,0,0,0.808707124,0.863636364,0.454545455,-0.281327898,-1.698294019,0.003017221,0,6519
9297,2016_8N27902_myken,2016_8N27902,3646,2016_myken,19,Myken,22,1,1,2015,no,obs,capt,NA,f,1,0,2,yes,yes,yes,11,13,11,8N27902,22,222 016,2,19,38,9203,8N27902 2016,0,1,0.808707124,0.863636364,0.454545455,-0.281327898,-1.698294019,0.003017221,1,6520
92,1999_8168656_myken,1999_8168656,40,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,f,1,0,2,no,no,never,30,37,32,8168656,22,221 999,2,2,23,92,81 686 561 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7151
96,1999_8168657_myken,1999_8168657,41,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,f,0,0,0,no,no,never,30,37,32,8168657,22,221 999,2,2,23,96,81 686 571 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0,7341
97,1999_8168658_myken,1999_8168658,42,1999_myken,2,Myken,22,1,1,1998,no,NA,capt,NA,f,1,0,2,no,yes,yes,30,37,32,8168658,22,221 999,2,2,23,97,81 686 581 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7541
100,1999_8168659_myken,1999_8168659,43,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,m,1,0,2,no,no,never,30,37,32,8168659,22,221 999,2,2,23,100,81 686 591 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7785
104,1999_8168660_myken,1999_8168660,44,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,m,1,3,5,yes,yes,yes,30,37,32,8168660,22,221 999,2,2,23,104,81 686 601 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,2.5,7992
107,1999_8168661_myken,1999_8168661,45,1999_myken,2,Myken,22,1,1,1998,no,NA,capt,NA,m,1,0,2,no,yes,yes,30,37,32,8168661,22,221 999,2,2,23,107,81 686 611 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,8133
109,1999_8168662_myken,1999_8168662,46,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,m,0,0,0,no,yes,never,30,37,32,8168662,22,221 999,2,2,23,109,81 686 621 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0,8148
110,1999_8168663_myken,1999_8168663,47,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,f,1,0,2,no,no,never,30,37,32,8168663,22,221 999,2,2,23,110,81 686 631 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,8161
345,1999_8598591_myken,1999_8598591,135,1999_myken,2,Myken,22,1,3,1996,yes,NA,NA,NA,f,1,0,2,no,yes,never,30,37,32,8598591,22,221 999,2,2,23,344,85 985 911 999,1,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,988
365,1999_8598654_myken,1999_8598654,138,1999_myken,2,Myken,22,1,5,1994,no,obs,NA,NA,m,0,0,0,no,no,never,30,37,32,8598654,22,221 999,2,2,23,364,85 986 541 999,1,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0,1069
430,1999_8651601_myken,1999_8651601,153,1999_myken,2,Myken,22,1,4,1995,no,obs,capt,NA,m,1,0,2,no,no,never,30,37,32,8651601,22,221 999,2,2,23,429,86 516 011 999,1,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,1445
726,1999_8681135_myken,1999_8681135,252,1999_myken,2,Myken,22,1,2,1997,no,obs,NA,NA,f,1,0,2,no,yes,yes,30,37,32,8681135,22,221 999,2,2,23,725,86 811 351 999,1,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,4009
731,1999_8681138_myken,1999_8681138,253,1999_myken,2,Myken,22,1,3,1996,no,NA,capt,NA,m,0,1,1,yes,yes,yes,30,37,32,8681138,22,221 999,2,2,23,730,86 811 381 999,1,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0.5,4037
977,1999_8681476_myken,1999_8681476,315,1999_myken,2,Myken,22,1,2,1997,no,obs,capt,NA,f,0,1,1,yes,yes,yes,30,37,32,8681476,22,221 999,2,2,23,975,86 814 761 999,1,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0.5,5423
1021,1999_8730444_myken,1999_8730444,331,1999_myken,2,Myken,22,1,2,1997,no,obs,NA,NA,f,1,0,2,no,yes,yes,30,37,32,8730444,22,221 999,2,2,23,1019,87 304 441 999,1,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,5773
1025,1999_8730445_myken,1999_8730445,332,1999_myken,2,Myken,22,1,2,1997,no,obs,NA,NA,m,0,1,1,yes,yes,yes,30,37,32,8730445,22,221 999,2,2,23,1023,87 304 451 999,1,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0.5,5797
1026,1999_8730446_myken,1999_8730446,333,1999_myken,2,Myken,22,1,1,1998,no,obs,NA,NA,m,1,0,2,no,yes,yes,30,37,32,8730446,22,221 999,2,2,23,1024,87 304 461 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,5816
1029,1999_8730447_myken,1999_8730447,334,1999_myken,2,Myken,22,1,2,1997,no,obs,NA,NA,m,1,1,3,yes,yes,yes,30,37,32,8730447,22,221 999,2,2,23,1027,87 304 471 999,1,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1.5,5838
1033,1999_8730448_myken,1999_8730448,335,1999_myken,2,Myken,22,1,1,1998,no,obs,NA,NA,m,1,0,2,no,yes,yes,30,37,32,8730448,22,221 999,2,2,23,1031,87 304 481 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,5862
1038,1999_8730451_myken,1999_8730451,336,1999_myken,2,Myken,22,1,2,1997,no,obs,NA,NA,f,1,0,2,no,yes,yes,30,37,32,8730451,22,221 999,2,2,23,1036,87 304 511 999,1,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,5890
1162,1999_8730967_myken,1999_8730967,400,1999_myken,2,Myken,22,1,1,1998,no,obs,NA,NA,m,0,0,0,no,yes,never,30,37,32,8730967,22,221 999,2,2,23,1160,87 309 671 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0,7155
1163,1999_8730969_myken,1999_8730969,401,1999_myken,2,Myken,22,1,1,1998,no,obs,NA,NA,m,1,0,2,no,yes,never,30,37,32,8730969,22,221 999,2,2,23,1161,87 309 691 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7169
1212,1999_8732256_myken,1999_8732256,428,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,m,1,0,2,no,yes,yes,30,37,32,8732256,22,221 999,2,2,23,1210,87 322 561 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7720
1217,1999_8732258_myken,1999_8732258,429,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,f,1,3,5,yes,yes,yes,30,37,32,8732258,22,221 999,2,2,23,1215,87 322 581 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,2.5,7751
1222,1999_8732259_myken,1999_8732259,430,1999_myken,2,Myken,22,1,1,1998,yes,NA,NA,NA,f,1,0,2,no,yes,never,30,37,32,8732259,22,221 999,2,2,23,1220,87 322 591 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7789
1226,1999_8732262_myken,1999_8732262,431,1999_myken,2,Myken,22,1,1,1998,no,obs,NA,NA,f,1,0,2,no,yes,yes,30,37,32,8732262,22,221 999,2,2,23,1224,87 322 621 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7807
1234,1999_8732266_myken,1999_8732266,433,1999_myken,2,Myken,22,1,2,1997,no,obs,NA,NA,f,1,0,2,no,yes,yes,30,37,32,8732266,22,221 999,2,2,23,1232,87 322 661 999,1,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7854
1237,1999_8732273_myken,1999_8732273,434,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,f,1,0,2,no,yes,never,30,37,32,8732273,22,221 999,2,2,23,1235,87 322 731 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,1,7870
1241,1999_8732279_myken,1999_8732279,436,1999_myken,2,Myken,22,1,1,1998,no,obs,capt,NA,f,0,1,1,yes,yes,yes,30,37,32,8732279,22,221 999,2,2,23,1239,87 322 791 999,0,1,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0.5,7909
1727,1999_8747654_myken,1999_8747654,689,1999_myken,2,Myken,22,1,1,1998,no,NA,capt,NA,m,0,0,0,no,no,never,30,37,32,8747654,22,221 999,2,2,23,1724,87 476 541 999,0,0,0.808707124,0.859375,0.358618952,0.130278755,-0.652325464,0.002567234,0,8622
6925,2018_8M31997_myken,2018_8M31997,2662,2018_myken,21,Myken,22,1,8,2010,gene_new,NA,NA,gene_new,m,0,0,0,yes,yes,yes,13,21,15,8M31997,22,222 018,2,21,39,6884,8M31997 2018,1,0,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,0,4380
6926,2018_8M43110_myken,2018_8M43110,2663,2018_myken,21,Myken,22,1,1,2017,no,obs,capt,NA,m,0,0,0,no,no,never,13,21,15,8M43110,22,222 018,2,21,39,6885,8M43110 2018,0,0,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,0,4381
8387,2018_8N13415_myken,2018_8N13415,3285,2018_myken,21,Myken,22,1,4,2014,no,obs,NA,NA,f,0,0,0,yes,yes,yes,13,21,15,8N13415,22,222 018,2,21,39,8306,8N13415 2018,1,1,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,0,5728
9056,2018_8N27250_myken,2018_8N27250,3543,2018_myken,21,Myken,22,1,1,2017,no,NA,capt,NA,m,0,0,0,no,yes,never,13,21,15,8N27250,22,222 018,2,21,39,8966,8N27250 2018,0,0,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,0,6313
9299,2018_8N27902_myken,2018_8N27902,3646,2018_myken,21,Myken,22,1,3,2015,no,obs,NA,NA,f,0,0,0,no,yes,yes,13,21,15,8N27902,22,222 018,2,21,39,9205,8N27902 2018,1,1,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,0,6521
9347,2018_8N27964_myken,2018_8N27964,3666,2018_myken,21,Myken,22,1,2,2016,no,obs,capt,NA,m,0,0,0,no,yes,yes,13,21,15,8N27964,22,222 018,2,21,39,9252,8N27964 2018,1,0,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,0,6560
9716,2018_8N28799_myken,2018_8N28799,3829,2018_myken,21,Myken,22,1,1,2017,no,NA,capt,NA,m,1,0,2,no,yes,yes,13,21,15,8N28799,22,222 018,2,21,39,9615,8N28799 2018,0,0,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,1,6879
10052,2018_8N42751_myken,2018_8N42751,4022,2018_myken,21,Myken,22,1,1,2017,no,NA,capt,NA,m,0,0,0,no,yes,never,13,21,15,8N42751,22,222 018,2,21,39,9944,8N42751 2018,0,0,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,0,7194
10053,2018_8N42752_myken,2018_8N42752,4023,2018_myken,21,Myken,22,1,1,2017,no,obs,capt,NA,m,0,0,0,no,yes,never,13,21,15,8N42752,22,222 018,2,21,39,9945,8N42752 2018,0,0,0.808707124,0.214285714,0.142857143,-0.14412568,-1.218720938,0.353336812,0,7195
9717,2019_8N28799_myken,2019_8N28799,3829,2019_myken,22,Myken,22,1,2,2017,no,obs,NA,NA,m,1,1,3,yes,yes,yes,6,8,6,8N28799,22,222 019,2,22,40,9616,8N28799 2019,1,0,0.808707124,1.083333333,0.441666667,-0.367079284,-2.183801834,0.075419555,1.5,6880
11000,2019_8P11488_myken,2019_8P11488,4437,2019_myken,22,Myken,22,1,1,2018,no,obs,capt,NA,f,1,2,4,yes,yes,yes,6,8,6,8P11488,22,222 019,2,22,40,10878,8P11488 2019,0,1,0.808707124,1.083333333,0.441666667,-0.367079284,-2.183801834,0.075419555,2,8056
11039,2019_8P11985_myken,2019_8P11985,4464,2019_myken,22,Myken,22,1,1,2018,no,obs,capt,NA,m,1,0,2,no,no,never,6,8,6,8P11985,22,222 019,2,22,40,10916,8P11985 2019,0,0,0.808707124,1.083333333,0.441666667,-0.367079284,-2.183801834,0.075419555,1,8091
11079,2019_8P14770_myken,2019_8P14770,4499,2019_myken,22,Myken,22,1,1,2018,no,obs,capt,NA,m,0,0,0,no,no,never,6,8,6,8P14770,22,222 019,2,22,40,10956,8P14770 2019,0,0,0.808707124,1.083333333,0.441666667,-0.367079284,-2.183801834,0.075419555,0,8132
93,2000_8168656_myken,2000_8168656,40,2000_myken,3,Myken,22,1,2,1998,no,NA,capt,NA,f,1,0,2,no,no,never,29,31,33,8168656,22,222 000,2,3,24,93,81 686 562 000,1,1,0.808707124,0.878787879,0.234848485,0.027377092,-0.829256172,0.004911312,1,7152
98,2000_8168658_myken,2000_8168658,42,2000_myken,3,Myken,22,1,2,1998,yes,NA,NA,NA,f,1,0,2,no,yes,yes,29,31,33,8168658,22,222 000,2,3,24,98,81 686 582 000,1,1,0.808707124,0.878787879,0.234848485,0.027377092,-0.829256172,0.004911312,1,7542
101,2000_8168659_myken,2000_8168659,43,2000_myken,3,Myken,22,1,2,1998,no,obs,NA,NA,m,1,0,2,no,no,never,29,31,33,8168659,22,222 000,2,3,24,101,81 686 592 000,1,0,0.808707124,0.878787879,0.234848485,0.027377092,-0.829256172,0.004911312,1,7786
